gene\tlog2FC\tp\tpadj\tn
ENSG00000248318\t-1.58954806343691\t0.00356838736941834\t0.999924082848673\t24
ENSG00000164327\t-0.315895195767763\t0.00359777925436452\t0.999924082848673\t24
ENSG00000133433\t-1.43069940922165\t0.0036905416432875\t0.999924082848673\t24
ENSG00000227692\t2.30255326956728\t0.00387648215554084\t0.999924082848673\t24
ENSG00000215908\t0.599503653040575\t0.0039243127225367\t0.999924082848673\t24
ENSG00000163346\t0.497327991989764\t0.00395669972887212\t0.999924082848673\t24
ENSG00000119431\t-0.443246758620836\t0.00399545505256651\t0.999924082848673\t24
ENSG00000259100\t-1.46610075604225\t0.00427308715059663\t0.999924082848673\t24
ENSG00000239922\t1.86141090605094\t0.00430600984895197\t0.999924082848673\t24
ENSG00000287278\t-3.43241771760309\t0.0045186386019746\t0.999924082848673\t24
ENSG00000283633\t1.52082309592741\t0.00453542180189758\t0.999924082848673\t24
ENSG00000254087\t-0.645069145617245\t0.00461016042815528\t0.999924082848673\t24
ENSG00000226210\t0.802289322341221\t0.0046193241940397\t0.999924082848673\t24
ENSG00000170085\t0.315833010574771\t0.00464286616476489\t0.999924082848673\t24
ENSG00000176124\t-0.39763049890566\t0.00471032492409685\t0.999924082848673\t24
ENSG00000233110\t1.77922590469845\t0.00474740918926723\t0.999924082848673\t24
ENSG00000092010\t-0.365858490520056\t0.00478213051558695\t0.999924082848673\t24
ENSG00000235319\t-1.71948814501535\t0.00481856844410336\t0.999924082848673\t24
ENSG00000251050\t1.60792814790127\t0.00491391594955981\t0.999924082848673\t24
ENSG00000109061\t3.20438849803144\t0.00518652707112097\t0.999924082848673\t24
ENSG00000066032\t2.0956682108224\t0.00530279567345195\t0.999924082848673\t24
ENSG00000172020\t2.72655440607002\t0.00538644722080077\t0.999924082848673\t24
ENSG00000164418\t1.34275530391281\t0.00543576073917023\t0.999924082848673\t24
ENSG00000165985\t1.6159731109399\t0.00544222753599082\t0.999924082848673\t24
ENSG00000172602\t1.44389823217585\t0.00544763784366618\t0.999924082848673\t24
ENSG00000124587\t0.620938433786054\t0.00549155495161481\t0.999924082848673\t24
ENSG00000200991\t3.79462838289769\t0.00551959052480951\t0.999924082848673\t24
ENSG00000180900\t0.354435153989853\t0.00552428277310072\t0.999924082848673\t24
ENSG00000119574\t0.319586352962827\t0.00559333115227047\t0.999924082848673\t24
ENSG00000103018\t-0.359071961769551\t0.0057122536636746\t0.999924082848673\t24
ENSG00000118777\t-0.806314148250666\t0.00573165399186321\t0.999924082848673\t24
ENSG00000083123\t-0.467943346732896\t0.00584467054324735\t0.999924082848673\t24
ENSG00000131152\t2.51655235725355\t0.00596065743200838\t0.999924082848673\t24
ENSG00000272654\t-0.76095331549673\t0.00596216191004705\t0.999924082848673\t24
ENSG00000077312\t0.387720088385205\t0.00596662706852382\t0.999924082848673\t24
ENSG00000103197\t0.334683629152205\t0.0060500032697369\t0.999924082848673\t24
ENSG00000200169\t-1.31330493661001\t0.00617523584981812\t0.999924082848673\t24
ENSG00000261542\t-1.64074220471181\t0.00639488196820658\t0.999924082848673\t24
ENSG00000139505\t-0.301943864958961\t0.00640616918030837\t0.999924082848673\t24
ENSG00000171806\t-0.407314075975479\t0.00652656384769682\t0.999924082848673\t24
ENSG00000188997\t0.355515126105022\t0.00656911604572998\t0.999924082848673\t24
ENSG00000168952\t-0.844697264011967\t0.00659924747653819\t0.999924082848673\t24
ENSG00000267694\t2.29501398646045\t0.00660382780224129\t0.999924082848673\t24
ENSG00000166206\t1.68150404328026\t0.00661812976510313\t0.999924082848673\t24
ENSG00000236360\t-2.7006353960158\t0.00665059710909039\t0.999924082848673\t24
ENSG00000171847\t1.31992784469184\t0.00676270992934487\t0.999924082848673\t24
ENSG00000165905\t3.00182452109703\t0.00678947497505836\t0.999924082848673\t24
ENSG00000113163\t-0.289424418716567\t0.0069156539003759\t0.999924082848673\t24
ENSG00000139629\t-1.5485463124302\t0.00713628424065322\t0.999924082848673\t24
ENSG00000157350\t0.560038745589291\t0.00724853991237483\t0.999924082848673\t24
ENSG00000239932\t-3.41658925584344\t0.00728860238646033\t0.999924082848673\t24
ENSG00000154102\t-0.864497127774784\t0.00737000663151248\t0.999924082848673\t24
ENSG00000144285\t-2.54777624625023\t0.00750194971508677\t0.999924082848673\t24
ENSG00000166188\t0.280716667798798\t0.00759854997399325\t0.999924082848673\t24
ENSG00000185860\t1.28846186183004\t0.00762146495863506\t0.999924082848673\t24
ENSG00000181222\t-0.550766793221636\t0.00763014508353034\t0.999924082848673\t24
ENSG00000225706\t1.51567359814611\t0.00766898825318119\t0.999924082848673\t24
ENSG00000114315\t0.745368490332939\t0.00768331914758888\t0.999924082848673\t24
ENSG00000233797\t1.8680948081348\t0.0078638730920724\t0.999924082848673\t24
ENSG00000139304\t-1.02008018346025\t0.00793717415091235\t0.999924082848673\t24
ENSG00000225867\t3.10333994671448\t0.0081115364385398\t0.999924082848673\t24
ENSG00000285688\t2.2563761885407\t0.00828802207617945\t0.999924082848673\t24
ENSG00000100241\t0.278255537619283\t0.00832005973416386\t0.999924082848673\t24
ENSG00000107140\t0.646513809920392\t0.00846225038965321\t0.999924082848673\t24
ENSG00000119125\t3.04481483675092\t0.00848202418628139\t0.999924082848673\t24
ENSG00000072210\t-0.527846001764994\t0.00848568267771356\t0.999924082848673\t24
ENSG00000260947\t-2.31212946549886\t0.00859738566386253\t0.999924082848673\t24
ENSG00000273841\t-0.351452155926731\t0.0086025532267072\t0.999924082848673\t24
ENSG00000184967\t0.4543454654077\t0.00865645768836956\t0.999924082848673\t24
ENSG00000168255\t0.814095839704207\t0.00869739801691751\t0.999924082848673\t24
ENSG00000120337\t-2.71564086380987\t0.00875211891419002\t0.999924082848673\t24
ENSG00000130749\t0.279484102629573\t0.00890990767641768\t0.999924082848673\t24
ENSG00000275880\t1.2040169936303\t0.0091373738029487\t0.999924082848673\t24
ENSG00000243915\t2.48795283332672\t0.0091907907006247\t0.999924082848673\t24
ENSG00000281852\t2.24872545558797\t0.00922988767902623\t0.999924082848673\t24
ENSG00000238247\t2.42380804647044\t0.00933986533936588\t0.999924082848673\t24
ENSG00000072415\t-0.298664087476785\t0.009340113427233\t0.999924082848673\t24
ENSG00000160223\t-1.98471198101198\t0.00939617752013491\t0.999924082848673\t24
ENSG00000286918\t0.858289828810799\t0.0094498278286696\t0.999924082848673\t24
ENSG00000019505\t-2.21252810925601\t0.00955030642430709\t0.999924082848673\t24
ENSG00000185710\t1.61516768412422\t0.00955670670108749\t0.999924082848673\t24
ENSG00000204947\t0.336165423834499\t0.00958319484097147\t0.999924082848673\t24
ENSG00000154645\t-1.1972050207796\t0.00960670826886575\t0.999924082848673\t24
ENSG00000270270\t-1.5179342866271\t0.00963362046376016\t0.999924082848673\t24
ENSG00000134398\t2.51210258425637\t0.00964153779037045\t0.999924082848673\t24
ENSG00000100156\t0.924592719614783\t0.00976199581411255\t0.999924082848673\t24
ENSG00000106617\t-0.787721972933098\t0.00981980039770935\t0.999924082848673\t24
ENSG00000010318\t-0.398799979397001\t0.00986534532212936\t0.999924082848673\t24
ENSG00000071246\t0.524100507945337\t0.0100369796877445\t0.999924082848673\t24
ENSG00000262902\t2.93319467913155\t0.0101315410720536\t0.999924082848673\t24
ENSG00000111052\t-1.05724917191585\t0.0101485818553028\t0.999924082848673\t24
ENSG00000134215\t-0.998131081195686\t0.0102358745736866\t0.999924082848673\t24
ENSG00000251257\t-1.13800311933963\t0.0102844274979973\t0.999924082848673\t24
ENSG00000148362\t0.308887322848131\t0.0103165965683778\t0.999924082848673\t24
ENSG00000230989\t-0.279135285725257\t0.0106678989867297\t0.999924082848673\t24
ENSG00000243426\t-1.82801112278362\t0.0106720834241425\t0.999924082848673\t24
ENSG00000269637\t2.33291171409454\t0.010697557362308\t0.999924082848673\t24
ENSG00000123600\t-0.462077213823422\t0.0107207085834133\t0.999924082848673\t24
ENSG00000254560\t0.982682985113612\t0.0107662595454012\t0.999924082848673\t24
ENSG00000144524\t0.307965764983985\t0.0107720139786172\t0.999924082848673\t24
ENSG00000204049\t1.3768002206516\t0.0108108238164842\t0.999924082848673\t24
ENSG00000132321\t1.52190478022237\t0.0108194453134394\t0.999924082848673\t24
ENSG00000236700\t-2.33685279674009\t0.0108855019839943\t0.999924082848673\t24
ENSG00000085872\t0.353151161911622\t0.0109684300577105\t0.999924082848673\t24
ENSG00000131386\t-0.978109713365731\t0.0110432915693248\t0.999924082848673\t24
ENSG00000204065\t3.12413720235556\t0.0111180221423433\t0.999924082848673\t24
ENSG00000150636\t-0.751520361072464\t0.0111749869644388\t0.999924082848673\t24
ENSG00000129493\t-0.666830338239826\t0.011257606006253\t0.999924082848673\t24
ENSG00000056736\t-0.364955196828153\t0.0113059095019148\t0.999924082848673\t24
ENSG00000124491\t1.47857135538796\t0.0113313067331427\t0.999924082848673\t24
ENSG00000198185\t-0.927856979735177\t0.0113636307517215\t0.999924082848673\t24
ENSG00000272031\t0.668762748301597\t0.011378079636297\t0.999924082848673\t24
ENSG00000061938\t0.496169585534398\t0.0114867871473531\t0.999924082848673\t24
ENSG00000280388\t0.799530703758385\t0.0115263289723143\t0.999924082848673\t24
ENSG00000286292\t2.2453661420293\t0.0116440812924098\t0.999924082848673\t24
ENSG00000196104\t2.63112138306267\t0.011666506650459\t0.999924082848673\t24
ENSG00000115165\t1.26415269358865\t0.0116782227700217\t0.999924082848673\t24
ENSG00000133028\t-0.212142568369667\t0.0117541076303131\t0.999924082848673\t24
ENSG00000203952\t2.67777106201267\t0.011768838243137\t0.999924082848673\t24
ENSG00000164086\t0.619642231106391\t0.0119216232055522\t0.999924082848673\t24
ENSG00000260475\t-1.15607762948278\t0.0119393437781737\t0.999924082848673\t24
ENSG00000232613\t2.19019830938962\t0.0119850470286013\t0.999924082848673\t24
ENSG00000239665\t0.328607536098168\t0.0120304845934891\t0.999924082848673\t24
ENSG00000284837\t3.34411296941402\t0.0120879253567753\t0.999924082848673\t24
ENSG00000267009\t-1.0747733047518\t0.0122948160898738\t0.999924082848673\t24
ENSG00000163947\t-0.445179763119271\t0.0123129766790572\t0.999924082848673\t24
ENSG00000267690\t1.92293024239414\t0.0123815076319799\t0.999924082848673\t24
ENSG00000199691\t0.937867572829066\t0.0124354662623924\t0.999924082848673\t24
ENSG00000270195\t1.08945706823251\t0.0126676693372882\t0.999924082848673\t24
ENSG00000259706\t0.718603576241221\t0.0128384956339642\t0.999924082848673\t24
ENSG00000173976\t2.5399654238302\t0.0128969361450721\t0.999924082848673\t24
ENSG00000155893\t-0.645923574419891\t0.0129699078978931\t0.999924082848673\t24
ENSG00000037965\t0.580936193385659\t0.0130669211948528\t0.999924082848673\t24
ENSG00000286211\t3.34615815070629\t0.013107795248501\t0.999924082848673\t24
ENSG00000170088\t-0.513269770375729\t0.0133240666617266\t0.999924082848673\t24
ENSG00000168811\t-1.92126805204061\t0.0133264597229372\t0.999924082848673\t24
ENSG00000111696\t-0.410147040952015\t0.0134473602985789\t0.999924082848673\t24
ENSG00000197757\t0.314515274274562\t0.0134562040586703\t0.999924082848673\t24
ENSG00000108688\t-2.97054890935187\t0.0135463816176915\t0.999924082848673\t24
ENSG00000223040\t2.41673424214413\t0.0135564693111813\t0.999924082848673\t24
ENSG00000285416\t1.70733661422087\t0.0135713439578281\t0.999924082848673\t24
ENSG00000117594\t-1.59276458349833\t0.0135873579163031\t0.999924082848673\t24
ENSG00000188986\t0.231112155078479\t0.0135974104223097\t0.999924082848673\t24
ENSG00000100181\t1.29725239495292\t0.0136998638543947\t0.999924082848673\t24
ENSG00000057657\t-0.640752170093854\t0.0137884503511987\t0.999924082848673\t24
ENSG00000128617\t-1.79255219465113\t0.0138552816629404\t0.999924082848673\t24
ENSG00000174502\t-2.57153981127386\t0.0138635936569625\t0.999924082848673\t24
ENSG00000285841\t-1.99013112702757\t0.0138936344377263\t0.999924082848673\t24
ENSG00000204584\t-1.04068551797794\t0.0140904774981248\t0.999924082848673\t24
ENSG00000183090\t-1.90229474446626\t0.014222601535799\t0.999924082848673\t24
ENSG00000263257\t2.33550978062404\t0.0142487902904983\t0.999924082848673\t24
ENSG00000186834\t0.401437252288687\t0.0142948288060408\t0.999924082848673\t24
ENSG00000286598\t3.50237406970139\t0.0147697794004\t0.999924082848673\t24
ENSG00000261076\t2.76407459092316\t0.0147775160651741\t0.999924082848673\t24
ENSG00000146457\t-0.805726510487362\t0.0147977451705876\t0.999924082848673\t24
ENSG00000162923\t-0.238628106214012\t0.0149726833513096\t0.999924082848673\t24
ENSG00000119900\t-0.62820625926898\t0.0149800766169085\t0.999924082848673\t24
ENSG00000042980\t-1.14663255964361\t0.0150396903458546\t0.999924082848673\t24
ENSG00000280211\t1.31376787884087\t0.015062175864713\t0.999924082848673\t24
ENSG00000164188\t-1.92473344762071\t0.0150825230079774\t0.999924082848673\t24
ENSG00000116685\t0.343676954561506\t0.0151209240796807\t0.999924082848673\t24
ENSG00000164823\t-0.603426158666399\t0.015147307139665\t0.999924082848673\t24
ENSG00000253396\t-3.40905171945178\t0.0151967459240767\t0.999924082848673\t24
ENSG00000213516\t-0.302439474321137\t0.0153879501089174\t0.999924082848673\t24
ENSG00000136928\t-1.63225934289949\t0.0154324133266946\t0.999924082848673\t24
ENSG00000229539\t0.902223953564482\t0.0154827565520671\t0.999924082848673\t24
ENSG00000243466\t3.49552754466215\t0.015521719118969\t0.999924082848673\t24
ENSG00000118849\t-0.963290462412333\t0.0156840243645715\t0.999924082848673\t24
ENSG00000064545\t0.545682125597063\t0.0157459913086518\t0.999924082848673\t24
ENSG00000175221\t0.413177207085167\t0.0157824885021542\t0.999924082848673\t24
ENSG00000268163\t1.74450737487805\t0.0158920616378678\t0.999924082848673\t24
ENSG00000161692\t0.354329192786885\t0.0159210573343278\t0.999924082848673\t24
ENSG00000248008\t0.622190621906544\t0.0160238278736781\t0.999924082848673\t24
ENSG00000121900\t0.834252625429441\t0.0160385654844889\t0.999924082848673\t24
ENSG00000103160\t-0.247730801327382\t0.0160824886330677\t0.999924082848673\t24
ENSG00000223609\t3.52268204194897\t0.0161596739136869\t0.999924082848673\t24
ENSG00000259834\t2.90426199144393\t0.0162015339760072\t0.999924082848673\t24
ENSG00000008710\t0.2969878864726\t0.0164962222498652\t0.999924082848673\t24
ENSG00000124713\t-1.07550433729859\t0.016552648390185\t0.999924082848673\t24
ENSG00000240541\t-1.71399325044133\t0.0166186522758354\t0.999924082848673\t24
ENSG00000286797\t1.88332374562844\t0.016675050541348\t0.999924082848673\t24
ENSG00000128016\t0.598660015705731\t0.0167429980619726\t0.999924082848673\t24
ENSG00000213352\t1.5459599858767\t0.0167493505959502\t0.999924082848673\t24
ENSG00000164647\t-1.67829646457252\t0.0167501527370248\t0.999924082848673\t24
ENSG00000168067\t-0.28203627380218\t0.0167828410852309\t0.999924082848673\t24
ENSG00000138135\t-2.36590475067868\t0.0169262502291902\t0.999924082848673\t24
ENSG00000214243\t-2.11701089053211\t0.0169787476833464\t0.999924082848673\t24
ENSG00000175061\t-0.317511820233808\t0.0170174101161254\t0.999924082848673\t24
ENSG00000167637\t-0.393635905378113\t0.0170430090504869\t0.999924082848673\t24
ENSG00000272426\t1.58193399248321\t0.0170780962223856\t0.999924082848673\t24
ENSG00000102401\t-0.4565690252975\t0.0171476637322048\t0.999924082848673\t24
ENSG00000183458\t0.749338908293982\t0.017200734452899\t0.999924082848673\t24
ENSG00000083720\t-0.515146925281793\t0.0173371787308579\t0.999924082848673\t24
ENSG00000236060\t2.08276243381632\t0.0173420118138566\t0.999924082848673\t24
ENSG00000131979\t-1.01352217243171\t0.0174035389965428\t0.999924082848673\t24
ENSG00000160886\t-1.30261622470132\t0.0175153617730306\t0.999924082848673\t24
ENSG00000115592\t1.64201196343547\t0.0175700254673504\t0.999924082848673\t24
ENSG00000173818\t-0.317995099836382\t0.0175803153129367\t0.999924082848673\t24
ENSG00000215790\t-0.63217101464975\t0.017619990320503\t0.999924082848673\t24
ENSG00000214765\t0.814447020347594\t0.0176850244554117\t0.999924082848673\t24
ENSG00000132005\t0.338858752261178\t0.017829272423084\t0.999924082848673\t24
ENSG00000073169\t0.411401923675453\t0.0178348234878237\t0.999924082848673\t24
ENSG00000261737\t0.872105325339139\t0.0179264660425244\t0.999924082848673\t24
ENSG00000134070\t-1.17752756158187\t0.017962421428282\t0.999924082848673\t24
ENSG00000279048\t1.12996094322292\t0.0180854530351079\t0.999924082848673\t24
ENSG00000182324\t1.3888267760146\t0.0180961461369905\t0.999924082848673\t24
ENSG00000204580\t-0.493049906694335\t0.018206280103844\t0.999924082848673\t24
ENSG00000212802\t0.639503220094617\t0.0182139079359263\t0.999924082848673\t24
ENSG00000136783\t-0.452636157897417\t0.0182541815790733\t0.999924082848673\t24
ENSG00000153165\t-1.26723868996323\t0.0184560671026495\t0.999924082848673\t24
ENSG00000278879\t-1.01696025501409\t0.018536311624036\t0.999924082848673\t24
ENSG00000157021\t-0.558365336408715\t0.0186933601949775\t0.999924082848673\t24
ENSG00000226856\t1.65753944002373\t0.0188534676636013\t0.999924082848673\t24
ENSG00000147099\t-0.271580281823078\t0.018867190098424\t0.999924082848673\t24
ENSG00000283317\t2.03403580016961\t0.0190244272872817\t0.999924082848673\t24
ENSG00000170075\t-1.40527006187196\t0.0191698663432936\t0.999924082848673\t24
ENSG00000133884\t0.187542405982179\t0.0191748153677108\t0.999924082848673\t24
ENSG00000286281\t1.82871355765874\t0.0193753106353871\t0.999924082848673\t24
ENSG00000118242\t-1.05398988239205\t0.0193886744483266\t0.999924082848673\t24
ENSG00000285719\t2.29081651738061\t0.0194143461533901\t0.999924082848673\t24
ENSG00000256162\t-1.38642907721447\t0.0195357945988226\t0.999924082848673\t24
ENSG00000203668\t-0.496123592164138\t0.0196374097894131\t0.999924082848673\t24
ENSG00000153933\t-0.543538375510267\t0.0197486962651808\t0.999924082848673\t24
ENSG00000205002\t-2.49331190743113\t0.0198279212617461\t0.999924082848673\t24
ENSG00000200475\t1.32125721277294\t0.0198286878803501\t0.999924082848673\t24
ENSG00000147872\t-0.906703879031783\t0.0198520694707335\t0.999924082848673\t24
ENSG00000206897\t-1.75606256778769\t0.0198663084560471\t0.999924082848673\t24
ENSG00000219665\t-0.507110643389187\t0.019879845030388\t0.999924082848673\t24
ENSG00000137699\t-1.88609702605939\t0.0199885780861278\t0.999924082848673\t24
ENSG00000259232\t2.44443534427491\t0.0200072586813723\t0.999924082848673\t24
ENSG00000146063\t0.381756984843641\t0.0201013990367951\t0.999924082848673\t24
ENSG00000188856\t1.77702760828805\t0.0201169395896225\t0.999924082848673\t24
ENSG00000204592\t-0.490007950720523\t0.0201960267764474\t0.999924082848673\t24
ENSG00000159200\t-0.914314972998253\t0.0202124542455334\t0.999924082848673\t24
ENSG00000106853\t-1.33665523093311\t0.0202840260369605\t0.999924082848673\t24
ENSG00000197859\t0.832158836262883\t0.0203083696845473\t0.999924082848673\t24
ENSG00000286086\t2.14578985971339\t0.0203356507951908\t0.999924082848673\t24
ENSG00000126107\t0.255543793606988\t0.0204808595513172\t0.999924082848673\t24
ENSG00000250254\t1.77961479533039\t0.0204954026976029\t0.999924082848673\t24
ENSG00000265845\t-1.84787978680881\t0.020704746393478\t0.999924082848673\t24
ENSG00000100068\t-0.614339559667945\t0.0208296605584155\t0.999924082848673\t24
ENSG00000181322\t1.29222751529023\t0.0208891751069254\t0.999924082848673\t24
ENSG00000250021\t1.66882093594778\t0.0209334357657164\t0.999924082848673\t24
ENSG00000015475\t-0.707908507085775\t0.0210450362296716\t0.999924082848673\t24
ENSG00000182489\t1.84764994796484\t0.0210686788629016\t0.999924082848673\t24
ENSG00000259257\t1.9848085006721\t0.0210724317776135\t0.999924082848673\t24
ENSG00000165568\t-0.553666199057267\t0.021259759083533\t0.999924082848673\t24
ENSG00000213495\t2.35842914671708\t0.0213352767521466\t0.999924082848673\t24
ENSG00000161277\t0.347448498720888\t0.0213669073370512\t0.999924082848673\t24
ENSG00000212127\t-0.82956486036316\t0.0215134287510341\t0.999924082848673\t24
ENSG00000023909\t-0.319536306628248\t0.0215930445455158\t0.999924082848673\t24
ENSG00000148175\t-0.465262301424571\t0.0216404226207568\t0.999924082848673\t24
ENSG00000259767\t1.89318087911075\t0.0217221703683873\t0.999924082848673\t24
ENSG00000240563\t-2.35872267735141\t0.0217347454969237\t0.999924082848673\t24
ENSG00000135108\t0.39184065627267\t0.0220119290612248\t0.999924082848673\t24
ENSG00000241461\t-2.79130147897318\t0.0220302396118671\t0.999924082848673\t24
ENSG00000172840\t-0.551799274094032\t0.0221653937512606\t0.999924082848673\t24
ENSG00000163803\t0.942756737840029\t0.0221775558900968\t0.999924082848673\t24
ENSG00000100056\t0.298441929823791\t0.0221959909963416\t0.999924082848673\t24
ENSG00000152443\t-0.250683207882199\t0.022216776676028\t0.999924082848673\t24
ENSG00000237940\t2.21404058439718\t0.0222486766943511\t0.999924082848673\t24
ENSG00000211899\t2.44846288314405\t0.0222727070534109\t0.999924082848673\t24
ENSG00000172554\t-0.842530092529959\t0.0222810469641196\t0.999924082848673\t24
ENSG00000185332\t1.8935724705817\t0.0224278089548027\t0.999924082848673\t24
ENSG00000226334\t1.13671225268698\t0.0225522174970195\t0.999924082848673\t24
ENSG00000138821\t-1.44615525370285\t0.0225754310766271\t0.999924082848673\t24
ENSG00000250337\t-2.69661514967922\t0.0226009508677894\t0.999924082848673\t24
ENSG00000285873\t1.88379159061903\t0.0227153918089986\t0.999924082848673\t24
ENSG00000224411\t1.00475065016202\t0.0227749433472767\t0.999924082848673\t24
ENSG00000186235\t1.19771379041956\t0.022799580381157\t0.999924082848673\t24
ENSG00000184205\t0.449446689460864\t0.0228927665225035\t0.999924082848673\t24
ENSG00000254415\t2.77818124445228\t0.0229060330187422\t0.999924082848673\t24
ENSG00000237372\t2.08725459974118\t0.022917228780055\t0.999924082848673\t24
ENSG00000286781\t-1.6935997023541\t0.0229922515868219\t0.999924082848673\t24
ENSG00000133640\t2.02775567637578\t0.023030144480409\t0.999924082848673\t24
ENSG00000257773\t1.53916246816691\t0.0230816843993336\t0.999924082848673\t24
ENSG00000229585\t-1.30975414598072\t0.0231816896435605\t0.999924082848673\t24
ENSG00000227372\t0.31106519960814\t0.0233113514520935\t0.999924082848673\t24
ENSG00000165434\t-0.544081669644397\t0.0234042637926192\t0.999924082848673\t24
ENSG00000131845\t-0.176273883136498\t0.0235753637922287\t0.999924082848673\t24
ENSG00000008853\t0.292289323696991\t0.0235839199131205\t0.999924082848673\t24
ENSG00000104472\t0.468293356527379\t0.0236223119219025\t0.999924082848673\t24
ENSG00000239627\t2.03008197045656\t0.0237160801134235\t0.999924082848673\t24
ENSG00000039319\t-0.362241166740881\t0.0237468970214499\t0.999924082848673\t24
ENSG00000213096\t-0.433443493635662\t0.0238520735837121\t0.999924082848673\t24
ENSG00000181652\t1.91300535273056\t0.0238590558954439\t0.999924082848673\t24
ENSG00000178726\t0.770957542062707\t0.0242919111103872\t0.999924082848673\t24
ENSG00000258555\t2.21008930516156\t0.0243504051592947\t0.999924082848673\t24
ENSG00000226824\t0.550888656075403\t0.0245264816206334\t0.999924082848673\t24
